url,id,status,link_text,char_count,word_count,origin,cheers_matches,entreq_matches,moose_matches,cherries_matches,arrive_matches,arrive_domain_matches,care_matches,care_domain_matches,prisma_matches,coreq_matches,consort_matches,consort_domain_matches,agree_matches,agree_domain_matches,EQUATOR_matches,EQUATOR_domain_domain_matches,ICMJE_matches,EQUATOR_domain_domain_matches,section_matches,manuscript_matches,table_matches,words_matches
https://www.springer.com/journal/41997/submission-guidelines,0372714,[200],,[1510],[219],,,,,,,,,,,,,,,,,,,,,['manuscript'],,
https://www.elsevier.com/journals/19313128/1931-3128/guide-for-authors,101302316,[200],,[2029],[310],,,,,,,,,,,,,,,,,,,,,,,
https://www.eurekaselect.com/node/579/anti-inflammatory-amp-anti-allergy-agents-medicinal-chemistry/ifa,101462262,[200],,[80714],[11912],,"['CHEERS', 'CHEERS']",,"['MOOSE', 'MOOSE']",,['ARRIVE'],,"['CARE', 'CARE', 'CARE', 'CARE']","['http://www.care-statement.org/', 'http://www.care-statement.org/resources/checklist', 'http://www.care-statement.org/']","['PRISMA', 'prisma', 'PRISMA', 'prisma', 'PRISMA', 'PRISMA', 'prisma']","['COREQ', 'COREQ']","['CONSORT', 'consort', 'CONSORT', 'CONSORT', 'consort']","['http://www.consort-statement.org/', 'http://www.consort-statement.org/']",,,"['equator-network', 'EQUATOR', 'equator-network']","['http://www.equator-network.org', 'http://www.equator-network.org/', 'http://www.icmje.org', 'http://www.icmje.org']","['International Committee of Medical Journal Editors', 'icmje', 'International Committee of Medical Journal Editors', 'icmje']","['http://www.equator-network.org', 'http://www.equator-network.org/', 'http://www.icmje.org', 'http://www.icmje.org']","['section', 'section', 'SECTIONS', 'sections', 'sections', 'sections', 'SECTION', 'Section', 'section', 'section', 'section', 'Section', 'section', 'Section', 'Section', 'section', 'Section', 'sections', 'Section', 'Sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'sections', 'sections', 'sections']","['Manuscript', 'Manuscripts', 'MANUSCRIPT', 'MANUSCRIPTS', 'MANUSCRIPT', 'MANUSCRIPT', 'manuscripts', 'Manuscripts', 'Manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'MANUSCRIPTS', 'manuscripts', 'MANUSCRIPTS', 'manuscript', 'MANUSCRIPT', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'MANUSCRIPTS', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Table', 'Table', 'TABLES', 'table', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'Tables', 'Table', 'tables', 'tables', 'table', 'TABLES', 'Tables', 'Tables', 'table', 'table', 'table', 'Table', 'Table', 'Tables', 'Tables', 'table', 'table', 'Tables', 'table', 'table']","['words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words']"
https://journals.sagepub.com/author-instructions/aor,0407300,[200],,[33275],[5044],,,,,,,,,,"['PRISMA', 'PRISMA']",,"['CONSORT', 'CONSORT']",['http://www.consort-statement.org/downloads'],,,"['EQUATOR Network', 'EQUATOR']","['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.icmje.org/icmje-recommendations.pdf', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/author-responsibilities--conflicts-of-interest.html#two', 'http://www.icmje.org/icmje-recommendations.pdf', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html', 'http://www.icmje.org/recommendations/browse/publishing-and-editorial-issues/clinical-trial-registration.html']","['International Committee of Medical Journal Editors', 'ICMJE', 'International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE', 'ICMJE', 'ICMJE', 'ICMJE']","['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.icmje.org/icmje-recommendations.pdf', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/author-responsibilities--conflicts-of-interest.html#two', 'http://www.icmje.org/icmje-recommendations.pdf', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html', 'http://www.icmje.org/recommendations/browse/publishing-and-editorial-issues/clinical-trial-registration.html']","['section', 'section', 'section', 'section', 'section', 'section']","['Manuscript', 'Manuscripts', 'Manuscripts', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'Manuscripts', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['tables', 'tables', 'tables', 'Tables', 'Tables', 'tables']","['words', 'words']"
https://www.elsevier.com/journals/15700232/1570-0232/guide-for-authors,101139554,[200],,[49013],[7347],,,,,,,,,,,,,,,,,,,,"['section', 'section', 'section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section']","['manuscript', 'manuscript', 'Manuscript', 'manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'table', 'tables', 'tables', 'table', 'table', 'tables', 'tables', 'Table', 'tables', 'Tables', 'tables', 'Tables', 'tables', 'table', 'table', 'tables', 'table', 'Table', 'tables', 'table', 'tables', 'tables']","['words', 'words', 'words']"
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=utnj20,101573167,[200],,[15288],[2392],,,,,,,,,,,,,,,,,,,,,"['manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript']","['table', 'Tables', 'Tables', 'table']",['words']
https://www.springer.com/journal/10532/submission-guidelines,9100834,[200],,[49876],[7331],,,,,,,,,,,,,,,,,['http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html'],['ICMJE'],['http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html'],"['sections', 'sections', 'section', 'sections', 'section', 'section', 'section', 'section', 'section', 'section']","['Manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'table', 'tables', 'tables']","['words', 'words']"
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=fmcs20,9612305,[200],,[18240],[2827],,,,,,,,,,,,,,,,,,,,,"['manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript']","['table', 'tables', 'Tables', 'Tables', 'table']","['words', 'words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/22118160/2211-8160/guide-for-authors,101584391,[200],,[1806],[275],,,,,,,,,,,,,,,,,,,,,,,
https://www.springer.com/journal/414/submission-guidelines,9101456,[200],,[66670],[9767],,['CHEERS'],,,,['ARRIVE'],,['CARE'],,"['PRISMA', 'Prisma']",['COREQ'],['CONSORT'],,['AGREE'],,['EQUATOR Network'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']",['ICMJE'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']","['sections', 'sections', 'section', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'sections', 'section', 'section']","['Manuscript', 'manuscripts', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'table', 'tables', 'tables']","['words', 'words', 'words']"
https://www.elsevier.com/journals/03091740/0309-1740/guide-for-authors,101160862,[200],,[48759],[7409],,,,,,['ARRIVE'],,,,,,,,,,,['http://www.icmje.org/recommendations/'],,['http://www.icmje.org/recommendations/'],"['section', 'section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section', 'section']","['manuscripts', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'tables', 'tables', 'tables', 'table', 'tables', 'tables', 'table', 'table', 'tables', 'Tables', 'tables', 'Tables', 'tables', 'table', 'table', 'tables', 'table', 'tables', 'tables']","['words', 'words', 'words', 'words']"
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iejc20,9712127,[200],,[17922],[2748],,,,,,,,,,,,,,,,,"['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['International Committee of Medical Journal Editors', 'ICMJE', 'International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE', 'ICMJE']","['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['section', 'section']","['manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript']","['table', 'tables', 'Tables', 'Tables', 'table']","['words', 'words']"
https://www.springer.com/journal/10815/submission-guidelines,9206495,[200],,[62963],[9272],,['CHEERS'],,,,['ARRIVE'],,['CARE'],,"['PRISMA', 'Prisma']",['COREQ'],['CONSORT'],,['AGREE'],,['EQUATOR Network'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']",['ICMJE'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']","['sections', 'sections', 'sections', 'section', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'sections', 'section', 'section']","['Manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'table', 'tables', 'tables']","['words', 'words', 'words']"
