,id,title,languages,publishers_raw,publication_types,mesh_headings,urls_raw,issns_print,issns_electronic,is_periodical,is_english,urls,publishers,url_roots,url_domains,issn_electronic,issn_print,urls_generated_guideline_pages_inc_404s,urls_generated_guideline_pages,include
553,9503417,Asian cardiovascular & thoracic annals.,['eng'],"['Asia Pub. EXchange,', 'Sage']",['Periodical'],"['Cardiovascular Diseases', 'Thoracic Diseases']",['https://journals.sagepub.com/home/aan'],['0218-4923'],['1816-5370'],True,True,['https://journals.sagepub.com/home/aan'],"['Asia Pub. EXchange', 'Sage']",['journals.sagepub.com'],['sagepub.com'],1816-5370,0218-4923,['https://journals.sagepub.com/author-instructions/aan'],['https://journals.sagepub.com/author-instructions/aan'],True
554,100942132,Asian journal of andrology.,['eng'],"['Science Press,', 'Shanghai Materia Medica']",['Periodical'],['Urologic Diseases'],"['https://www.ncbi.nlm.nih.gov/pmc/journals/2091', 'http://www.asiaandro.com/index.asp']",['1008-682X'],['1745-7262'],True,True,['http://www.asiaandro.com/index.asp'],"['Science Press', 'Shanghai Materia Medica']",['www.asiaandro.com'],['asiaandro.com'],1745-7262,1008-682X,[],[],True
555,101710889,Asian journal of anesthesiology.,['eng'],"['Elsevier Taiwan LLC.,']",['Periodical'],"['Anesthesia', 'Asia', 'Critical Care', 'Pain Management']","['http://www.sciencedirect.com/science/journal/2468824X', 'http://www.aja.org.tw/index.php']",[],['2468-824X'],True,True,"['http://www.sciencedirect.com/science/journal/2468824X', 'http://www.aja.org.tw/index.php']",['Elsevier Taiwan LLC.'],"['www.sciencedirect.com', 'www.aja.org.tw']","['sciencedirect.com', 'aja.org.tw']",2468-824X,,['https://www.elsevier.com/journals/2468824x/None/guide-for-authors'],['https://www.elsevier.com/journals/2468824x/None/guide-for-authors'],True
556,101506753,Asian journal of endoscopic surgery.,['eng'],['Wiley Blackwell'],['Periodical'],['Endoscopy'],['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1758-5910'],['1758-5902'],['1758-5910'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1758-5910'],['Wiley Blackwell'],['onlinelibrary.wiley.com'],['wiley.com'],1758-5910,1758-5902,['https://onlinelibrary.wiley.com/page/journal/10.1111/(issn)1758-5910/homepage/forauthors.html'],['https://onlinelibrary.wiley.com/page/journal/10.1111/(issn)1758-5910/homepage/forauthors.html'],True
557,101517820,Asian journal of psychiatry.,['eng'],['Elsevier'],['Periodical'],"['Asia', 'Cross-Cultural Comparison', 'Cultural Characteristics', 'Mental Disorders \n                 ethnology']",['http://www.sciencedirect.com/science/journal/18762018'],['1876-2018'],['1876-2026'],True,True,['http://www.sciencedirect.com/science/journal/18762018'],['Elsevier'],['www.sciencedirect.com'],['sciencedirect.com'],1876-2026,1876-2018,['https://www.elsevier.com/journals/18762018/1876-2018/guide-for-authors'],['https://www.elsevier.com/journals/18762018/1876-2018/guide-for-authors'],True
558,8900600,"Asian journal of surgery 
             / Asian Surgical Association.",['eng'],"['The Association,', 'Excerpta Media Asia, Ltd.']",['Periodical'],"['Surgical Procedures, Operative']",['http://www.sciencedirect.com/science/journal/10159584'],['1015-9584'],['0219-3108'],True,True,['http://www.sciencedirect.com/science/journal/10159584'],"['The Association', 'Excerpta Media Asia, Ltd.']",['www.sciencedirect.com'],['sciencedirect.com'],0219-3108,1015-9584,['https://www.elsevier.com/journals/10159584/1015-9584/guide-for-authors'],['https://www.elsevier.com/journals/10159584/1015-9584/guide-for-authors'],True
559,101321326,Asian nursing research.,['eng'],"['Elsevier ;', 'Korean Society of Nursing Science']",['Periodical'],"['Korea', 'Nursing']",['https://www.sciencedirect.com/journal/asian-nursing-research'],['1976-1317'],['2093-7482'],True,True,['https://www.sciencedirect.com/journal/asian-nursing-research'],"['Elsevier ;', 'Korean Society of Nursing Science']",['www.sciencedirect.com'],['sciencedirect.com'],2093-7482,1976-1317,['https://www.elsevier.com/journals/asian-nursing-research/1976-1317/guide-for-authors'],['https://www.elsevier.com/journals/asian-nursing-research/1976-1317/guide-for-authors'],True
560,8402034,"Asian Pacific journal of allergy and immunology 
             / launched by the Allergy and Immunology Society of Thailand.","['eng', 'eng']","['Bangkok Medical Publishers,', 'Allergy and Immunology Society of Thailand']",['Periodical'],['Allergy and Immunology'],['http://apjai-journal.org/'],['0125-877X'],[],True,True,['http://apjai-journal.org/'],"['Bangkok Medical Publishers', 'Allergy and Immunology Society of Thailand']",['apjai-journal.org'],['apjai-journal.org'],,0125-877X,[],[],True
561,101130625,Asian Pacific journal of cancer prevention : APJCP.,['eng'],"['Asian Pacific Organization for Cancer Prevention,']",['Periodical'],['Neoplasms \n                 prevention & control'],"['http://www.koreascience.or.kr/journal/AboutJournal.jsp?kojic=POCPA9', 'http://journal.waocp.org/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3174/']",['1513-7368'],['2476-762X'],True,True,"['http://www.koreascience.or.kr/journal/AboutJournal.jsp?kojic=POCPA9', 'http://journal.waocp.org/']",['Asian Pacific Organization for Cancer Prevention'],"['www.koreascience.or.kr', 'journal.waocp.org']","['koreascience.or.kr', 'waocp.org']",2476-762X,1513-7368,[],[],True
562,101507115,ASN neuro.,['eng'],"['Portland Press,', 'Sage']",['Periodical'],"['Nervous System \n                 cytology', 'Neurobiology', 'Neurosciences']","['https://journals.sagepub.com/home/asn', 'https://www.ncbi.nlm.nih.gov/pmc/journals/912/']",[],['1759-0914'],True,True,['https://journals.sagepub.com/home/asn'],"['Portland Press', 'Sage']",['journals.sagepub.com'],['sagepub.com'],1759-0914,,['https://journals.sagepub.com/author-instructions/asn'],['https://journals.sagepub.com/author-instructions/asn'],True
563,101151468,Assay and drug development technologies.,['eng'],"['Mary Ann Liebert, Inc.,']",['Periodical'],"['Biological Assay \n                 instrumentation \n                 methods', 'Drug Evaluation, Preclinical \n                 instrumentation \n                 methods', 'Technology, Pharmaceutical \n                 instrumentation \n                 methods']",['http://online.liebertpub.com/loi/adt'],['1540-658X'],['1557-8127'],True,True,['http://online.liebertpub.com/loi/adt'],"['Mary Ann Liebert, Inc.']",['online.liebertpub.com'],['liebertpub.com'],1557-8127,1540-658X,[],[],True
564,9431219,Assessment.,['eng'],"['Psychological Assessment Resources, Inc.,', 'Sage Publications']",['Periodical'],"['Mental Disorders \n                 diagnosis', 'Personality Assessment', 'Psychological Tests']",['https://journals.sagepub.com/home/asm'],['1073-1911'],['1552-3489'],True,True,['https://journals.sagepub.com/home/asm'],"['Psychological Assessment Resources, Inc.', 'Sage Publications']",['journals.sagepub.com'],['sagepub.com'],1552-3489,1073-1911,['https://journals.sagepub.com/author-instructions/asm'],['https://journals.sagepub.com/author-instructions/asm'],True
565,100901776,Assistenza infermieristica e ricerca : AIR.,"['ita', 'eng', 'eng']",['Il Pensiero Scientifico Editore'],['Periodical'],"['Nursing Research', 'Nursing']",['http://www.air-online.it/'],['1592-5986'],['2038-1778'],True,True,['http://www.air-online.it/'],['Il Pensiero Scientifico Editore'],['www.air-online.it'],['air-online.it'],2038-1778,1592-5986,[],[],True
566,8917250,Assistive technology : the official journal of RESNA.,['eng'],"['Demos,', 'Taylor & Francis']",['Periodical'],"['Biomedical Engineering \n                 instrumentation', 'Rehabilitation', 'Self-Help Devices']",['http://www.tandfonline.com/loi/uaty20'],['1040-0435'],['1949-3614'],True,True,['http://www.tandfonline.com/loi/uaty20'],"['Demos', 'Taylor & Francis']",['www.tandfonline.com'],['tandfonline.com'],1949-3614,1040-0435,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uaty20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uaty20'],True
567,101088083,Astrobiology.,['eng'],"['Mary Ann Liebert, Inc.,']",['Periodical'],['Exobiology'],['http://online.liebertpub.com/loi/ast'],['1531-1074'],['1557-8070'],True,True,['http://online.liebertpub.com/loi/ast'],"['Mary Ann Liebert, Inc.']",['online.liebertpub.com'],['liebertpub.com'],1557-8070,1531-1074,[],[],True
568,9111075,"Atencion primaria 
             / Sociedad Española de Medicina de Familia y Comunitaria.","['spa', 'eng']","['Haymarket,', 'Elsevier España']",['Periodical'],"['Community Medicine', 'Family Practice', 'Primary Health Care', 'Spain']","['https://www.sciencedirect.com/journal/atencion-primaria', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3749/']",['0212-6567'],['1578-1275'],True,True,['https://www.sciencedirect.com/journal/atencion-primaria'],"['Haymarket', 'Elsevier España']",['www.sciencedirect.com'],['sciencedirect.com'],1578-1275,0212-6567,['https://www.elsevier.com/journals/atencion-primaria/0212-6567/guide-for-authors'],['https://www.elsevier.com/journals/atencion-primaria/0212-6567/guide-for-authors'],True
569,0242543,Atherosclerosis.,['eng'],"['Elsevier.', 'Elsevier']",['Periodical'],['Arteriosclerosis'],['https://www.sciencedirect.com/journal/atherosclerosis'],['0021-9150'],['1879-1484'],True,True,['https://www.sciencedirect.com/journal/atherosclerosis'],"['Elsevier.', 'Elsevier']",['www.sciencedirect.com'],['sciencedirect.com'],1879-1484,0021-9150,['https://www.elsevier.com/journals/atherosclerosis/0021-9150/guide-for-authors'],['https://www.elsevier.com/journals/atherosclerosis/0021-9150/guide-for-authors'],True
570,100973461,Atherosclerosis. Supplements.,['eng'],"['Elsevier Science,']",['Periodical'],['Arteriosclerosis'],['http://www.sciencedirect.com/science/journal/15675688'],['1567-5688'],['1878-5050'],True,True,['http://www.sciencedirect.com/science/journal/15675688'],['Elsevier Science'],['www.sciencedirect.com'],['sciencedirect.com'],1878-5050,1567-5688,['https://www.elsevier.com/journals/15675688/1567-5688/guide-for-authors'],['https://www.elsevier.com/journals/15675688/1567-5688/guide-for-authors'],True
571,9312707,Atlas of the oral and maxillofacial surgery clinics of North America.,['eng'],"['Saunders,']","['Atlas', 'Periodical']","['Face \n                 surgery', 'Maxilla \n                 surgery', 'Surgery, Oral']",['http://www.sciencedirect.com/science/journal/10613315'],['1061-3315'],['1558-4275'],True,True,['http://www.sciencedirect.com/science/journal/10613315'],['Saunders'],['www.sciencedirect.com'],['sciencedirect.com'],1558-4275,1061-3315,['https://www.elsevier.com/journals/10613315/1061-3315/guide-for-authors'],['https://www.elsevier.com/journals/10613315/1061-3315/guide-for-authors'],True
572,100901315,Attachment & human development.,['eng'],"['Routledge,', 'Informa Healthcare']",['Periodical'],"['Family Relations', 'Human Development', 'Object Attachment', 'Parent-Child Relations']",['https://www.tandfonline.com/loi/rahd20'],['1461-6734'],['1469-2988'],True,True,['https://www.tandfonline.com/loi/rahd20'],"['Routledge', 'Informa Healthcare']",['www.tandfonline.com'],['tandfonline.com'],1469-2988,1461-6734,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rahd20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rahd20'],True
573,101495384,"Attention, perception & psychophysics.",['eng'],"['Psychonomic Society', 'Springer']",['Periodical'],"['Attention', 'Perception', 'Psychophysics']",['https://link.springer.com/journal/13414'],['1943-3921'],['1943-393X'],True,True,['https://link.springer.com/journal/13414'],"['Psychonomic Society', 'Springer']",['link.springer.com'],['springer.com'],1943-393X,1943-3921,['https://www.springer.com/journal/13414/submission-guidelines'],['https://www.springer.com/journal/13414/submission-guidelines'],True
574,9606930,Audiology & neuro-otology.,['eng'],"['Karger,']",['Periodical'],"['Audiology', 'Hearing Disorders', 'Hearing', 'Psychoacoustics', 'Psychophysiology', 'Signal Detection, Psychological']",['http://www.karger.com/Journal/Home/224213'],['1420-3030'],['1421-9700'],True,True,['http://www.karger.com/Journal/Home/224213'],['Karger'],['www.karger.com'],['karger.com'],1421-9700,1420-3030,['https://www.karger.com/Journal/Guidelines/224213'],['https://www.karger.com/Journal/Guidelines/224213'],True
575,8504574,"Augmentative and alternative communication : AAC 
             / sponsored by the International Society for Augmentative and Alternative Communication.",['eng'],"['Williams and Wilkins,', 'Taylor & Francis']",['Periodical'],"['Nonverbal Communication', 'Speech Disorders \n                 rehabilitation']",['http://www.tandfonline.com/loi/iaac20'],['0743-4618'],['1477-3848'],True,True,['http://www.tandfonline.com/loi/iaac20'],"['Williams and Wilkins', 'Taylor & Francis']",['www.tandfonline.com'],['tandfonline.com'],1477-3848,0743-4618,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iaac20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iaac20'],True
576,7708170,"Auris, nasus, larynx.","['eng', 'eng']","['Society for Promotion of International Otorhinolaryngology.', 'Elsevier Science']",['Periodical'],['Otolaryngology'],['http://www.sciencedirect.com/science/journal/03858146'],['0385-8146'],['1879-1476'],True,True,['http://www.sciencedirect.com/science/journal/03858146'],"['Society for Promotion of International Otorhinolaryngology.', 'Elsevier Science']",['www.sciencedirect.com'],['sciencedirect.com'],1879-1476,0385-8146,['https://www.elsevier.com/journals/03858146/0385-8146/guide-for-authors'],['https://www.elsevier.com/journals/03858146/0385-8146/guide-for-authors'],True
577,101727782,Australasian emergency care.,['eng'],"['Published by Elsevier Ltd on behalf of College of Emergency Nursing Australasia,']",['Periodical'],"['Australasia', 'Emergency Medical Services', 'Emergency Nursing']",['https://www.sciencedirect.com/journal/australasian-emergency-care'],[],['2588-994X'],True,True,['https://www.sciencedirect.com/journal/australasian-emergency-care'],['Published by Elsevier Ltd on behalf of College of Emergency Nursing Australasia'],['www.sciencedirect.com'],['sciencedirect.com'],2588-994X,,['https://www.elsevier.com/journals/australasian-emergency-care/None/guide-for-authors'],['https://www.elsevier.com/journals/australasian-emergency-care/None/guide-for-authors'],True
578,0135232,The Australasian journal of dermatology.,['eng'],"['Australasian College of Dermatologists.', 'Wiley-Blackwell']",['Periodical'],['Dermatology'],['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1440-0960'],['0004-8380'],['1440-0960'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1440-0960'],"['Australasian College of Dermatologists.', 'Wiley-Blackwell']",['onlinelibrary.wiley.com'],['wiley.com'],1440-0960,0004-8380,['https://onlinelibrary.wiley.com/page/journal/10.1111/(issn)1440-0960/homepage/forauthors.html'],['https://onlinelibrary.wiley.com/page/journal/10.1111/(issn)1440-0960/homepage/forauthors.html'],True
579,9808874,Australasian journal on ageing.,['eng'],"['Council on the Ageing (Australia),', 'published on behalf of ACOTA by Wiley-Blackwell Publishing Asia']",['Periodical'],"['Aging', 'Geriatrics']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1741-6612'],['1440-6381'],['1741-6612'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1741-6612'],"['Council on the Ageing (Australia)', 'published on behalf of ACOTA by Wiley-Blackwell Publishing Asia']",['onlinelibrary.wiley.com'],['wiley.com'],1741-6612,1440-6381,['https://onlinelibrary.wiley.com/page/journal/10.1111/(issn)1741-6612/homepage/forauthors.html'],['https://onlinelibrary.wiley.com/page/journal/10.1111/(issn)1741-6612/homepage/forauthors.html'],True
580,9613603,Australasian psychiatry : bulletin of Royal Australian and New Zealand College of Psychiatrists.,['eng'],"['Blackwell Science', 'Sage']",['Periodical'],"['Asia', 'Australia', 'Mental Disorders', 'Mental Health Services', 'Psychiatry']",['https://journals.sagepub.com/home/apy'],['1039-8562'],['1440-1665'],True,True,['https://journals.sagepub.com/home/apy'],"['Blackwell Science', 'Sage']",['journals.sagepub.com'],['sagepub.com'],1440-1665,1039-8562,['https://journals.sagepub.com/author-instructions/apy'],['https://journals.sagepub.com/author-instructions/apy'],True
581,0111052,The Australian and New Zealand journal of psychiatry.,['eng'],"['Blackwell Science', 'Sage']",['Periodical'],['Psychiatry'],['https://journals.sagepub.com/home/anp'],['0004-8674'],['1440-1614'],True,True,['https://journals.sagepub.com/home/anp'],"['Blackwell Science', 'Sage']",['journals.sagepub.com'],['sagepub.com'],1440-1614,0004-8674,['https://journals.sagepub.com/author-instructions/anp'],['https://journals.sagepub.com/author-instructions/anp'],True
